,Rank ,Country,Risk_Level,Year,Extremely-high,High,Low,Low-medium,Medium-high,origin_abb,origin_numeric,destination_numeric,destination_abb
6958,61,Mauritania,Medium-high,2018,0,0,0,0,1,MRT,478,478,MRT
6959,61,Mauritania,Medium-high,2019,0,0,0,0,1,MRT,478,478,MRT
6960,62,Germany,Medium-high,1900,0,0,0,0,1,DEU,276,276,DEU
6961,62,Germany,Medium-high,1901,0,0,0,0,1,DEU,276,276,DEU
6962,62,Germany,Medium-high,1902,0,0,0,0,1,DEU,276,276,DEU
6963,62,Germany,Medium-high,1903,0,0,0,0,1,DEU,276,276,DEU
6964,62,Germany,Medium-high,1904,0,0,0,0,1,DEU,276,276,DEU
6965,62,Germany,Medium-high,1905,0,0,0,0,1,DEU,276,276,DEU
6966,62,Germany,Medium-high,1906,0,0,0,0,1,DEU,276,276,DEU
6967,62,Germany,Medium-high,1907,0,0,0,0,1,DEU,276,276,DEU
6968,62,Germany,Medium-high,1908,0,0,0,0,1,DEU,276,276,DEU
6969,62,Germany,Medium-high,1909,0,0,0,0,1,DEU,276,276,DEU
6970,62,Germany,Medium-high,1910,0,0,0,0,1,DEU,276,276,DEU
6971,62,Germany,Medium-high,1911,0,0,0,0,1,DEU,276,276,DEU
6972,62,Germany,Medium-high,1912,0,0,0,0,1,DEU,276,276,DEU
6973,62,Germany,Medium-high,1913,0,0,0,0,1,DEU,276,276,DEU
6974,62,Germany,Medium-high,1914,0,0,0,0,1,DEU,276,276,DEU
6975,62,Germany,Medium-high,1915,0,0,0,0,1,DEU,276,276,DEU
6976,62,Germany,Medium-high,1916,0,0,0,0,1,DEU,276,276,DEU
6977,62,Germany,Medium-high,1917,0,0,0,0,1,DEU,276,276,DEU
6978,62,Germany,Medium-high,1918,0,0,0,0,1,DEU,276,276,DEU
6979,62,Germany,Medium-high,1919,0,0,0,0,1,DEU,276,276,DEU
6980,62,Germany,Medium-high,1920,0,0,0,0,1,DEU,276,276,DEU
6981,62,Germany,Medium-high,1921,0,0,0,0,1,DEU,276,276,DEU
6982,62,Germany,Medium-high,1922,0,0,0,0,1,DEU,276,276,DEU
6983,62,Germany,Medium-high,1923,0,0,0,0,1,DEU,276,276,DEU
6984,62,Germany,Medium-high,1924,0,0,0,0,1,DEU,276,276,DEU
6985,62,Germany,Medium-high,1925,0,0,0,0,1,DEU,276,276,DEU
6986,62,Germany,Medium-high,1926,0,0,0,0,1,DEU,276,276,DEU
6987,62,Germany,Medium-high,1927,0,0,0,0,1,DEU,276,276,DEU
6988,62,Germany,Medium-high,1928,0,0,0,0,1,DEU,276,276,DEU
6989,62,Germany,Medium-high,1929,0,0,0,0,1,DEU,276,276,DEU
6990,62,Germany,Medium-high,1930,0,0,0,0,1,DEU,276,276,DEU
6991,62,Germany,Medium-high,1931,0,0,0,0,1,DEU,276,276,DEU
6992,62,Germany,Medium-high,1932,0,0,0,0,1,DEU,276,276,DEU
6993,62,Germany,Medium-high,1933,0,0,0,0,1,DEU,276,276,DEU
6994,62,Germany,Medium-high,1934,0,0,0,0,1,DEU,276,276,DEU
6995,62,Germany,Medium-high,1935,0,0,0,0,1,DEU,276,276,DEU
6996,62,Germany,Medium-high,1936,0,0,0,0,1,DEU,276,276,DEU
6997,62,Germany,Medium-high,1937,0,0,0,0,1,DEU,276,276,DEU
6998,62,Germany,Medium-high,1938,0,0,0,0,1,DEU,276,276,DEU
6999,62,Germany,Medium-high,1939,0,0,0,0,1,DEU,276,276,DEU
7000,62,Germany,Medium-high,1940,0,0,0,0,1,DEU,276,276,DEU
7001,62,Germany,Medium-high,1941,0,0,0,0,1,DEU,276,276,DEU
7002,62,Germany,Medium-high,1942,0,0,0,0,1,DEU,276,276,DEU
7003,62,Germany,Medium-high,1943,0,0,0,0,1,DEU,276,276,DEU
7004,62,Germany,Medium-high,1944,0,0,0,0,1,DEU,276,276,DEU
7005,62,Germany,Medium-high,1945,0,0,0,0,1,DEU,276,276,DEU
7006,62,Germany,Medium-high,1946,0,0,0,0,1,DEU,276,276,DEU
7007,62,Germany,Medium-high,1947,0,0,0,0,1,DEU,276,276,DEU
7008,62,Germany,Medium-high,1948,0,0,0,0,1,DEU,276,276,DEU
7009,62,Germany,Medium-high,1949,0,0,0,0,1,DEU,276,276,DEU
7010,62,Germany,Medium-high,1950,0,0,0,0,1,DEU,276,276,DEU
7011,62,Germany,Medium-high,1951,0,0,0,0,1,DEU,276,276,DEU
7012,62,Germany,Medium-high,1952,0,0,0,0,1,DEU,276,276,DEU
7013,62,Germany,Medium-high,1953,0,0,0,0,1,DEU,276,276,DEU
7014,62,Germany,Medium-high,1954,0,0,0,0,1,DEU,276,276,DEU
7015,62,Germany,Medium-high,1955,0,0,0,0,1,DEU,276,276,DEU
7016,62,Germany,Medium-high,1956,0,0,0,0,1,DEU,276,276,DEU
7017,62,Germany,Medium-high,1957,0,0,0,0,1,DEU,276,276,DEU
7018,62,Germany,Medium-high,1958,0,0,0,0,1,DEU,276,276,DEU
7019,62,Germany,Medium-high,1959,0,0,0,0,1,DEU,276,276,DEU
7020,62,Germany,Medium-high,1960,0,0,0,0,1,DEU,276,276,DEU
7021,62,Germany,Medium-high,1961,0,0,0,0,1,DEU,276,276,DEU
7022,62,Germany,Medium-high,1962,0,0,0,0,1,DEU,276,276,DEU
7023,62,Germany,Medium-high,1963,0,0,0,0,1,DEU,276,276,DEU
7024,62,Germany,Medium-high,1964,0,0,0,0,1,DEU,276,276,DEU
7025,62,Germany,Medium-high,1965,0,0,0,0,1,DEU,276,276,DEU
7026,62,Germany,Medium-high,1966,0,0,0,0,1,DEU,276,276,DEU
7027,62,Germany,Medium-high,1967,0,0,0,0,1,DEU,276,276,DEU
7028,62,Germany,Medium-high,1968,0,0,0,0,1,DEU,276,276,DEU
7029,62,Germany,Medium-high,1969,0,0,0,0,1,DEU,276,276,DEU
7030,62,Germany,Medium-high,1970,0,0,0,0,1,DEU,276,276,DEU
7031,62,Germany,Medium-high,1971,0,0,0,0,1,DEU,276,276,DEU
7032,62,Germany,Medium-high,1972,0,0,0,0,1,DEU,276,276,DEU
7033,62,Germany,Medium-high,1973,0,0,0,0,1,DEU,276,276,DEU
7034,62,Germany,Medium-high,1974,0,0,0,0,1,DEU,276,276,DEU
7035,62,Germany,Medium-high,1975,0,0,0,0,1,DEU,276,276,DEU
7036,62,Germany,Medium-high,1976,0,0,0,0,1,DEU,276,276,DEU
7037,62,Germany,Medium-high,1977,0,0,0,0,1,DEU,276,276,DEU
7038,62,Germany,Medium-high,1978,0,0,0,0,1,DEU,276,276,DEU
7039,62,Germany,Medium-high,1979,0,0,0,0,1,DEU,276,276,DEU
7040,62,Germany,Medium-high,1980,0,0,0,0,1,DEU,276,276,DEU
7041,62,Germany,Medium-high,1981,0,0,0,0,1,DEU,276,276,DEU
7042,62,Germany,Medium-high,1982,0,0,0,0,1,DEU,276,276,DEU
7043,62,Germany,Medium-high,1983,0,0,0,0,1,DEU,276,276,DEU
7044,62,Germany,Medium-high,1984,0,0,0,0,1,DEU,276,276,DEU
7045,62,Germany,Medium-high,1985,0,0,0,0,1,DEU,276,276,DEU
7046,62,Germany,Medium-high,1986,0,0,0,0,1,DEU,276,276,DEU
7047,62,Germany,Medium-high,1987,0,0,0,0,1,DEU,276,276,DEU
7048,62,Germany,Medium-high,1988,0,0,0,0,1,DEU,276,276,DEU
7049,62,Germany,Medium-high,1989,0,0,0,0,1,DEU,276,276,DEU
7050,62,Germany,Medium-high,1990,0,0,0,0,1,DEU,276,276,DEU
7051,62,Germany,Medium-high,1991,0,0,0,0,1,DEU,276,276,DEU
7052,62,Germany,Medium-high,1992,0,0,0,0,1,DEU,276,276,DEU
7053,62,Germany,Medium-high,1993,0,0,0,0,1,DEU,276,276,DEU
7054,62,Germany,Medium-high,1994,0,0,0,0,1,DEU,276,276,DEU
7055,62,Germany,Medium-high,1995,0,0,0,0,1,DEU,276,276,DEU
7056,62,Germany,Medium-high,1996,0,0,0,0,1,DEU,276,276,DEU
7057,62,Germany,Medium-high,1997,0,0,0,0,1,DEU,276,276,DEU
7058,62,Germany,Medium-high,1998,0,0,0,0,1,DEU,276,276,DEU
7059,62,Germany,Medium-high,1999,0,0,0,0,1,DEU,276,276,DEU
7060,62,Germany,Medium-high,2000,0,0,0,0,1,DEU,276,276,DEU
7061,62,Germany,Medium-high,2001,0,0,0,0,1,DEU,276,276,DEU
7062,62,Germany,Medium-high,2002,0,0,0,0,1,DEU,276,276,DEU
7063,62,Germany,Medium-high,2003,0,0,0,0,1,DEU,276,276,DEU
7064,62,Germany,Medium-high,2004,0,0,0,0,1,DEU,276,276,DEU
7065,62,Germany,Medium-high,2005,0,0,0,0,1,DEU,276,276,DEU
7066,62,Germany,Medium-high,2006,0,0,0,0,1,DEU,276,276,DEU
7067,62,Germany,Medium-high,2007,0,0,0,0,1,DEU,276,276,DEU
7068,62,Germany,Medium-high,2008,0,0,0,0,1,DEU,276,276,DEU
7069,62,Germany,Medium-high,2009,0,0,0,0,1,DEU,276,276,DEU
7070,62,Germany,Medium-high,2010,0,0,0,0,1,DEU,276,276,DEU
7071,62,Germany,Medium-high,2011,0,0,0,0,1,DEU,276,276,DEU
7072,62,Germany,Medium-high,2012,0,0,0,0,1,DEU,276,276,DEU
7073,62,Germany,Medium-high,2013,0,0,0,0,1,DEU,276,276,DEU
7074,62,Germany,Medium-high,2014,0,0,0,0,1,DEU,276,276,DEU
7075,62,Germany,Medium-high,2015,0,0,0,0,1,DEU,276,276,DEU
7076,62,Germany,Medium-high,2016,0,0,0,0,1,DEU,276,276,DEU
7077,62,Germany,Medium-high,2017,0,0,0,0,1,DEU,276,276,DEU
7078,62,Germany,Medium-high,2018,0,0,0,0,1,DEU,276,276,DEU
7079,62,Germany,Medium-high,2019,0,0,0,0,1,DEU,276,276,DEU
7080,63,Lesotho,Medium-high,1900,0,0,0,0,1,LSO,426,426,LSO
7081,63,Lesotho,Medium-high,1901,0,0,0,0,1,LSO,426,426,LSO
7082,63,Lesotho,Medium-high,1902,0,0,0,0,1,LSO,426,426,LSO
7083,63,Lesotho,Medium-high,1903,0,0,0,0,1,LSO,426,426,LSO
7084,63,Lesotho,Medium-high,1904,0,0,0,0,1,LSO,426,426,LSO
7085,63,Lesotho,Medium-high,1905,0,0,0,0,1,LSO,426,426,LSO
7086,63,Lesotho,Medium-high,1906,0,0,0,0,1,LSO,426,426,LSO
7087,63,Lesotho,Medium-high,1907,0,0,0,0,1,LSO,426,426,LSO
7088,63,Lesotho,Medium-high,1908,0,0,0,0,1,LSO,426,426,LSO
7089,63,Lesotho,Medium-high,1909,0,0,0,0,1,LSO,426,426,LSO
7090,63,Lesotho,Medium-high,1910,0,0,0,0,1,LSO,426,426,LSO
7091,63,Lesotho,Medium-high,1911,0,0,0,0,1,LSO,426,426,LSO
7092,63,Lesotho,Medium-high,1912,0,0,0,0,1,LSO,426,426,LSO
7093,63,Lesotho,Medium-high,1913,0,0,0,0,1,LSO,426,426,LSO
7094,63,Lesotho,Medium-high,1914,0,0,0,0,1,LSO,426,426,LSO
7095,63,Lesotho,Medium-high,1915,0,0,0,0,1,LSO,426,426,LSO
7096,63,Lesotho,Medium-high,1916,0,0,0,0,1,LSO,426,426,LSO
7097,63,Lesotho,Medium-high,1917,0,0,0,0,1,LSO,426,426,LSO
7098,63,Lesotho,Medium-high,1918,0,0,0,0,1,LSO,426,426,LSO
7099,63,Lesotho,Medium-high,1919,0,0,0,0,1,LSO,426,426,LSO
7100,63,Lesotho,Medium-high,1920,0,0,0,0,1,LSO,426,426,LSO
7101,63,Lesotho,Medium-high,1921,0,0,0,0,1,LSO,426,426,LSO
7102,63,Lesotho,Medium-high,1922,0,0,0,0,1,LSO,426,426,LSO
7103,63,Lesotho,Medium-high,1923,0,0,0,0,1,LSO,426,426,LSO
7104,63,Lesotho,Medium-high,1924,0,0,0,0,1,LSO,426,426,LSO
7105,63,Lesotho,Medium-high,1925,0,0,0,0,1,LSO,426,426,LSO
7106,63,Lesotho,Medium-high,1926,0,0,0,0,1,LSO,426,426,LSO
7107,63,Lesotho,Medium-high,1927,0,0,0,0,1,LSO,426,426,LSO
7108,63,Lesotho,Medium-high,1928,0,0,0,0,1,LSO,426,426,LSO
7109,63,Lesotho,Medium-high,1929,0,0,0,0,1,LSO,426,426,LSO
7110,63,Lesotho,Medium-high,1930,0,0,0,0,1,LSO,426,426,LSO
7111,63,Lesotho,Medium-high,1931,0,0,0,0,1,LSO,426,426,LSO
7112,63,Lesotho,Medium-high,1932,0,0,0,0,1,LSO,426,426,LSO
7113,63,Lesotho,Medium-high,1933,0,0,0,0,1,LSO,426,426,LSO
7114,63,Lesotho,Medium-high,1934,0,0,0,0,1,LSO,426,426,LSO
7115,63,Lesotho,Medium-high,1935,0,0,0,0,1,LSO,426,426,LSO
7116,63,Lesotho,Medium-high,1936,0,0,0,0,1,LSO,426,426,LSO
7117,63,Lesotho,Medium-high,1937,0,0,0,0,1,LSO,426,426,LSO
7118,63,Lesotho,Medium-high,1938,0,0,0,0,1,LSO,426,426,LSO
7119,63,Lesotho,Medium-high,1939,0,0,0,0,1,LSO,426,426,LSO
7120,63,Lesotho,Medium-high,1940,0,0,0,0,1,LSO,426,426,LSO
7121,63,Lesotho,Medium-high,1941,0,0,0,0,1,LSO,426,426,LSO
7122,63,Lesotho,Medium-high,1942,0,0,0,0,1,LSO,426,426,LSO
7123,63,Lesotho,Medium-high,1943,0,0,0,0,1,LSO,426,426,LSO
7124,63,Lesotho,Medium-high,1944,0,0,0,0,1,LSO,426,426,LSO
7125,63,Lesotho,Medium-high,1945,0,0,0,0,1,LSO,426,426,LSO
7126,63,Lesotho,Medium-high,1946,0,0,0,0,1,LSO,426,426,LSO
7127,63,Lesotho,Medium-high,1947,0,0,0,0,1,LSO,426,426,LSO
7128,63,Lesotho,Medium-high,1948,0,0,0,0,1,LSO,426,426,LSO
7129,63,Lesotho,Medium-high,1949,0,0,0,0,1,LSO,426,426,LSO
7130,63,Lesotho,Medium-high,1950,0,0,0,0,1,LSO,426,426,LSO
7131,63,Lesotho,Medium-high,1951,0,0,0,0,1,LSO,426,426,LSO
7132,63,Lesotho,Medium-high,1952,0,0,0,0,1,LSO,426,426,LSO
7133,63,Lesotho,Medium-high,1953,0,0,0,0,1,LSO,426,426,LSO
7134,63,Lesotho,Medium-high,1954,0,0,0,0,1,LSO,426,426,LSO
7135,63,Lesotho,Medium-high,1955,0,0,0,0,1,LSO,426,426,LSO
7136,63,Lesotho,Medium-high,1956,0,0,0,0,1,LSO,426,426,LSO
7137,63,Lesotho,Medium-high,1957,0,0,0,0,1,LSO,426,426,LSO
7138,63,Lesotho,Medium-high,1958,0,0,0,0,1,LSO,426,426,LSO
7139,63,Lesotho,Medium-high,1959,0,0,0,0,1,LSO,426,426,LSO
7140,63,Lesotho,Medium-high,1960,0,0,0,0,1,LSO,426,426,LSO
7141,63,Lesotho,Medium-high,1961,0,0,0,0,1,LSO,426,426,LSO
7142,63,Lesotho,Medium-high,1962,0,0,0,0,1,LSO,426,426,LSO
7143,63,Lesotho,Medium-high,1963,0,0,0,0,1,LSO,426,426,LSO
7144,63,Lesotho,Medium-high,1964,0,0,0,0,1,LSO,426,426,LSO
7145,63,Lesotho,Medium-high,1965,0,0,0,0,1,LSO,426,426,LSO
7146,63,Lesotho,Medium-high,1966,0,0,0,0,1,LSO,426,426,LSO
7147,63,Lesotho,Medium-high,1967,0,0,0,0,1,LSO,426,426,LSO
7148,63,Lesotho,Medium-high,1968,0,0,0,0,1,LSO,426,426,LSO
7149,63,Lesotho,Medium-high,1969,0,0,0,0,1,LSO,426,426,LSO
7150,63,Lesotho,Medium-high,1970,0,0,0,0,1,LSO,426,426,LSO
7151,63,Lesotho,Medium-high,1971,0,0,0,0,1,LSO,426,426,LSO
7152,63,Lesotho,Medium-high,1972,0,0,0,0,1,LSO,426,426,LSO
7153,63,Lesotho,Medium-high,1973,0,0,0,0,1,LSO,426,426,LSO
7154,63,Lesotho,Medium-high,1974,0,0,0,0,1,LSO,426,426,LSO
7155,63,Lesotho,Medium-high,1975,0,0,0,0,1,LSO,426,426,LSO
7156,63,Lesotho,Medium-high,1976,0,0,0,0,1,LSO,426,426,LSO
7157,63,Lesotho,Medium-high,1977,0,0,0,0,1,LSO,426,426,LSO
7158,63,Lesotho,Medium-high,1978,0,0,0,0,1,LSO,426,426,LSO
7159,63,Lesotho,Medium-high,1979,0,0,0,0,1,LSO,426,426,LSO
7160,63,Lesotho,Medium-high,1980,0,0,0,0,1,LSO,426,426,LSO
7161,63,Lesotho,Medium-high,1981,0,0,0,0,1,LSO,426,426,LSO
7162,63,Lesotho,Medium-high,1982,0,0,0,0,1,LSO,426,426,LSO
7163,63,Lesotho,Medium-high,1983,0,0,0,0,1,LSO,426,426,LSO
7164,63,Lesotho,Medium-high,1984,0,0,0,0,1,LSO,426,426,LSO
7165,63,Lesotho,Medium-high,1985,0,0,0,0,1,LSO,426,426,LSO
7166,63,Lesotho,Medium-high,1986,0,0,0,0,1,LSO,426,426,LSO
7167,63,Lesotho,Medium-high,1987,0,0,0,0,1,LSO,426,426,LSO
7168,63,Lesotho,Medium-high,1988,0,0,0,0,1,LSO,426,426,LSO
7169,63,Lesotho,Medium-high,1989,0,0,0,0,1,LSO,426,426,LSO
7170,63,Lesotho,Medium-high,1990,0,0,0,0,1,LSO,426,426,LSO
7171,63,Lesotho,Medium-high,1991,0,0,0,0,1,LSO,426,426,LSO
7172,63,Lesotho,Medium-high,1992,0,0,0,0,1,LSO,426,426,LSO
7173,63,Lesotho,Medium-high,1993,0,0,0,0,1,LSO,426,426,LSO
7174,63,Lesotho,Medium-high,1994,0,0,0,0,1,LSO,426,426,LSO
7175,63,Lesotho,Medium-high,1995,0,0,0,0,1,LSO,426,426,LSO
7176,63,Lesotho,Medium-high,1996,0,0,0,0,1,LSO,426,426,LSO
7177,63,Lesotho,Medium-high,1997,0,0,0,0,1,LSO,426,426,LSO
7178,63,Lesotho,Medium-high,1998,0,0,0,0,1,LSO,426,426,LSO
7179,63,Lesotho,Medium-high,1999,0,0,0,0,1,LSO,426,426,LSO
7180,63,Lesotho,Medium-high,2000,0,0,0,0,1,LSO,426,426,LSO
7181,63,Lesotho,Medium-high,2001,0,0,0,0,1,LSO,426,426,LSO
7182,63,Lesotho,Medium-high,2002,0,0,0,0,1,LSO,426,426,LSO
7183,63,Lesotho,Medium-high,2003,0,0,0,0,1,LSO,426,426,LSO
7184,63,Lesotho,Medium-high,2004,0,0,0,0,1,LSO,426,426,LSO
7185,63,Lesotho,Medium-high,2005,0,0,0,0,1,LSO,426,426,LSO
7186,63,Lesotho,Medium-high,2006,0,0,0,0,1,LSO,426,426,LSO
7187,63,Lesotho,Medium-high,2007,0,0,0,0,1,LSO,426,426,LSO
7188,63,Lesotho,Medium-high,2008,0,0,0,0,1,LSO,426,426,LSO
7189,63,Lesotho,Medium-high,2009,0,0,0,0,1,LSO,426,426,LSO
7190,63,Lesotho,Medium-high,2010,0,0,0,0,1,LSO,426,426,LSO
7191,63,Lesotho,Medium-high,2011,0,0,0,0,1,LSO,426,426,LSO
7192,63,Lesotho,Medium-high,2012,0,0,0,0,1,LSO,426,426,LSO
7193,63,Lesotho,Medium-high,2013,0,0,0,0,1,LSO,426,426,LSO
7194,63,Lesotho,Medium-high,2014,0,0,0,0,1,LSO,426,426,LSO
7195,63,Lesotho,Medium-high,2015,0,0,0,0,1,LSO,426,426,LSO
7196,63,Lesotho,Medium-high,2016,0,0,0,0,1,LSO,426,426,LSO
7197,63,Lesotho,Medium-high,2017,0,0,0,0,1,LSO,426,426,LSO
7198,63,Lesotho,Medium-high,2018,0,0,0,0,1,LSO,426,426,LSO
7199,63,Lesotho,Medium-high,2019,0,0,0,0,1,LSO,426,426,LSO
7200,64,Denmark,Medium-high,1900,0,0,0,0,1,DNK,208,208,DNK
7201,64,Denmark,Medium-high,1901,0,0,0,0,1,DNK,208,208,DNK
7202,64,Denmark,Medium-high,1902,0,0,0,0,1,DNK,208,208,DNK
7203,64,Denmark,Medium-high,1903,0,0,0,0,1,DNK,208,208,DNK
7204,64,Denmark,Medium-high,1904,0,0,0,0,1,DNK,208,208,DNK
7205,64,Denmark,Medium-high,1905,0,0,0,0,1,DNK,208,208,DNK
7206,64,Denmark,Medium-high,1906,0,0,0,0,1,DNK,208,208,DNK
7207,64,Denmark,Medium-high,1907,0,0,0,0,1,DNK,208,208,DNK
7208,64,Denmark,Medium-high,1908,0,0,0,0,1,DNK,208,208,DNK
7209,64,Denmark,Medium-high,1909,0,0,0,0,1,DNK,208,208,DNK
7210,64,Denmark,Medium-high,1910,0,0,0,0,1,DNK,208,208,DNK
7211,64,Denmark,Medium-high,1911,0,0,0,0,1,DNK,208,208,DNK
7212,64,Denmark,Medium-high,1912,0,0,0,0,1,DNK,208,208,DNK
7213,64,Denmark,Medium-high,1913,0,0,0,0,1,DNK,208,208,DNK
7214,64,Denmark,Medium-high,1914,0,0,0,0,1,DNK,208,208,DNK
7215,64,Denmark,Medium-high,1915,0,0,0,0,1,DNK,208,208,DNK
7216,64,Denmark,Medium-high,1916,0,0,0,0,1,DNK,208,208,DNK
7217,64,Denmark,Medium-high,1917,0,0,0,0,1,DNK,208,208,DNK
7218,64,Denmark,Medium-high,1918,0,0,0,0,1,DNK,208,208,DNK
7219,64,Denmark,Medium-high,1919,0,0,0,0,1,DNK,208,208,DNK
7220,64,Denmark,Medium-high,1920,0,0,0,0,1,DNK,208,208,DNK
7221,64,Denmark,Medium-high,1921,0,0,0,0,1,DNK,208,208,DNK
7222,64,Denmark,Medium-high,1922,0,0,0,0,1,DNK,208,208,DNK
7223,64,Denmark,Medium-high,1923,0,0,0,0,1,DNK,208,208,DNK
7224,64,Denmark,Medium-high,1924,0,0,0,0,1,DNK,208,208,DNK
7225,64,Denmark,Medium-high,1925,0,0,0,0,1,DNK,208,208,DNK
7226,64,Denmark,Medium-high,1926,0,0,0,0,1,DNK,208,208,DNK
7227,64,Denmark,Medium-high,1927,0,0,0,0,1,DNK,208,208,DNK
7228,64,Denmark,Medium-high,1928,0,0,0,0,1,DNK,208,208,DNK
7229,64,Denmark,Medium-high,1929,0,0,0,0,1,DNK,208,208,DNK
7230,64,Denmark,Medium-high,1930,0,0,0,0,1,DNK,208,208,DNK
7231,64,Denmark,Medium-high,1931,0,0,0,0,1,DNK,208,208,DNK
7232,64,Denmark,Medium-high,1932,0,0,0,0,1,DNK,208,208,DNK
7233,64,Denmark,Medium-high,1933,0,0,0,0,1,DNK,208,208,DNK
7234,64,Denmark,Medium-high,1934,0,0,0,0,1,DNK,208,208,DNK
7235,64,Denmark,Medium-high,1935,0,0,0,0,1,DNK,208,208,DNK
7236,64,Denmark,Medium-high,1936,0,0,0,0,1,DNK,208,208,DNK
7237,64,Denmark,Medium-high,1937,0,0,0,0,1,DNK,208,208,DNK
7238,64,Denmark,Medium-high,1938,0,0,0,0,1,DNK,208,208,DNK
7239,64,Denmark,Medium-high,1939,0,0,0,0,1,DNK,208,208,DNK
7240,64,Denmark,Medium-high,1940,0,0,0,0,1,DNK,208,208,DNK
7241,64,Denmark,Medium-high,1941,0,0,0,0,1,DNK,208,208,DNK
7242,64,Denmark,Medium-high,1942,0,0,0,0,1,DNK,208,208,DNK
7243,64,Denmark,Medium-high,1943,0,0,0,0,1,DNK,208,208,DNK
7244,64,Denmark,Medium-high,1944,0,0,0,0,1,DNK,208,208,DNK
7245,64,Denmark,Medium-high,1945,0,0,0,0,1,DNK,208,208,DNK
7246,64,Denmark,Medium-high,1946,0,0,0,0,1,DNK,208,208,DNK
7247,64,Denmark,Medium-high,1947,0,0,0,0,1,DNK,208,208,DNK
7248,64,Denmark,Medium-high,1948,0,0,0,0,1,DNK,208,208,DNK
7249,64,Denmark,Medium-high,1949,0,0,0,0,1,DNK,208,208,DNK
7250,64,Denmark,Medium-high,1950,0,0,0,0,1,DNK,208,208,DNK
7251,64,Denmark,Medium-high,1951,0,0,0,0,1,DNK,208,208,DNK
7252,64,Denmark,Medium-high,1952,0,0,0,0,1,DNK,208,208,DNK
7253,64,Denmark,Medium-high,1953,0,0,0,0,1,DNK,208,208,DNK
7254,64,Denmark,Medium-high,1954,0,0,0,0,1,DNK,208,208,DNK
7255,64,Denmark,Medium-high,1955,0,0,0,0,1,DNK,208,208,DNK
7256,64,Denmark,Medium-high,1956,0,0,0,0,1,DNK,208,208,DNK
7257,64,Denmark,Medium-high,1957,0,0,0,0,1,DNK,208,208,DNK
7258,64,Denmark,Medium-high,1958,0,0,0,0,1,DNK,208,208,DNK
7259,64,Denmark,Medium-high,1959,0,0,0,0,1,DNK,208,208,DNK
7260,64,Denmark,Medium-high,1960,0,0,0,0,1,DNK,208,208,DNK
7261,64,Denmark,Medium-high,1961,0,0,0,0,1,DNK,208,208,DNK
7262,64,Denmark,Medium-high,1962,0,0,0,0,1,DNK,208,208,DNK
7263,64,Denmark,Medium-high,1963,0,0,0,0,1,DNK,208,208,DNK
7264,64,Denmark,Medium-high,1964,0,0,0,0,1,DNK,208,208,DNK
7265,64,Denmark,Medium-high,1965,0,0,0,0,1,DNK,208,208,DNK
7266,64,Denmark,Medium-high,1966,0,0,0,0,1,DNK,208,208,DNK
7267,64,Denmark,Medium-high,1967,0,0,0,0,1,DNK,208,208,DNK
7268,64,Denmark,Medium-high,1968,0,0,0,0,1,DNK,208,208,DNK
7269,64,Denmark,Medium-high,1969,0,0,0,0,1,DNK,208,208,DNK
7270,64,Denmark,Medium-high,1970,0,0,0,0,1,DNK,208,208,DNK
7271,64,Denmark,Medium-high,1971,0,0,0,0,1,DNK,208,208,DNK
7272,64,Denmark,Medium-high,1972,0,0,0,0,1,DNK,208,208,DNK
7273,64,Denmark,Medium-high,1973,0,0,0,0,1,DNK,208,208,DNK
7274,64,Denmark,Medium-high,1974,0,0,0,0,1,DNK,208,208,DNK
7275,64,Denmark,Medium-high,1975,0,0,0,0,1,DNK,208,208,DNK
7276,64,Denmark,Medium-high,1976,0,0,0,0,1,DNK,208,208,DNK
7277,64,Denmark,Medium-high,1977,0,0,0,0,1,DNK,208,208,DNK
7278,64,Denmark,Medium-high,1978,0,0,0,0,1,DNK,208,208,DNK
7279,64,Denmark,Medium-high,1979,0,0,0,0,1,DNK,208,208,DNK
7280,64,Denmark,Medium-high,1980,0,0,0,0,1,DNK,208,208,DNK
7281,64,Denmark,Medium-high,1981,0,0,0,0,1,DNK,208,208,DNK
7282,64,Denmark,Medium-high,1982,0,0,0,0,1,DNK,208,208,DNK
7283,64,Denmark,Medium-high,1983,0,0,0,0,1,DNK,208,208,DNK
7284,64,Denmark,Medium-high,1984,0,0,0,0,1,DNK,208,208,DNK
7285,64,Denmark,Medium-high,1985,0,0,0,0,1,DNK,208,208,DNK
7286,64,Denmark,Medium-high,1986,0,0,0,0,1,DNK,208,208,DNK
7287,64,Denmark,Medium-high,1987,0,0,0,0,1,DNK,208,208,DNK
7288,64,Denmark,Medium-high,1988,0,0,0,0,1,DNK,208,208,DNK
7289,64,Denmark,Medium-high,1989,0,0,0,0,1,DNK,208,208,DNK
7290,64,Denmark,Medium-high,1990,0,0,0,0,1,DNK,208,208,DNK
7291,64,Denmark,Medium-high,1991,0,0,0,0,1,DNK,208,208,DNK
7292,64,Denmark,Medium-high,1992,0,0,0,0,1,DNK,208,208,DNK
7293,64,Denmark,Medium-high,1993,0,0,0,0,1,DNK,208,208,DNK
7294,64,Denmark,Medium-high,1994,0,0,0,0,1,DNK,208,208,DNK
7295,64,Denmark,Medium-high,1995,0,0,0,0,1,DNK,208,208,DNK
7296,64,Denmark,Medium-high,1996,0,0,0,0,1,DNK,208,208,DNK
